id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
1943,covtype1943,22,318,2519,30,1505,157,214,194,1692
1944,covtype1944,28,320,2572,124,1369,137,201,197,1814
1945,covtype1945,15,36,2588,30,1262,218,207,121,1914
1946,covtype1946,25,343,2026,42,108,160,192,165,391
1947,covtype1947,11,73,2006,0,170,233,218,115,319
1948,covtype1948,34,271,2026,60,212,114,228,242,277
1949,covtype1949,11,280,3379,408,3055,191,241,190,1910
1950,covtype1950,6,358,3364,30,2736,211,229,156,2281
1951,covtype1951,10,305,3366,90,2700,194,235,181,2330
1952,covtype1952,17,98,3365,240,2613,246,213,90,2455
1953,covtype1953,11,100,3344,323,2563,238,226,118,2531
1954,covtype1954,18,100,3330,283,2531,247,212,87,2583
1955,covtype1955,23,87,2707,134,150,247,195,64,872
1956,covtype1956,24,325,2770,466,1073,154,206,189,785
1957,covtype1957,19,30,2582,42,972,211,196,115,1012
1958,covtype1958,13,333,2589,30,1224,190,223,172,1950
1959,covtype1959,31,323,2024,30,85,127,190,194,458
1960,covtype1960,16,79,2006,0,192,240,209,95,339
1961,covtype1961,5,352,3366,30,2713,211,231,158,2298
1962,covtype1962,5,257,3377,150,2640,208,243,173,2396
1963,covtype1963,13,93,3374,210,2605,241,219,106,2446
1964,covtype1964,24,118,3293,190,2460,252,211,73,2676
1965,covtype1965,6,51,2793,272,384,223,227,139,711
1966,covtype1966,7,75,2791,301,360,229,226,130,726
1967,covtype1967,13,167,2969,228,1622,231,244,143,2735
1968,covtype1968,27,302,2637,150,1279,135,215,216,845
1969,covtype1969,32,297,2651,180,1260,115,211,227,837
1970,covtype1970,29,299,2685,240,1224,128,215,221,824
1971,covtype1971,15,35,2607,30,1317,217,206,121,1857
1972,covtype1972,33,327,2041,60,108,122,182,189,474
1973,covtype1973,23,70,2010,0,212,238,188,69,361
1974,covtype1974,41,155,2107,120,470,229,205,63,285
1975,covtype1975,28,181,2070,134,579,216,244,142,342
1976,covtype1976,24,107,2051,180,228,252,203,64,420
1977,covtype1977,13,271,3341,424,3167,184,244,199,1809
1978,covtype1978,9,106,3251,67,2375,235,229,125,2795
1979,covtype1979,12,115,2821,162,752,240,228,117,607
1980,covtype1980,23,89,2764,268,270,247,197,66,750
1981,covtype1981,25,87,2750,240,240,247,191,58,768
1982,covtype1982,26,323,2787,450,1140,146,203,192,842
1983,covtype1983,24,34,2596,30,1036,208,180,97,947
1984,covtype1984,21,343,2616,60,1384,173,204,166,1790
1985,covtype1985,26,332,2622,108,1207,150,196,180,1973
1986,covtype1986,13,348,2009,30,67,196,219,161,671
1987,covtype1987,12,53,2006,0,255,227,215,120,366
1988,covtype1988,28,116,2016,120,162,254,200,53,361
1989,covtype1989,5,28,3372,0,2704,218,230,148,2287
1990,covtype1990,18,108,3360,247,2539,248,215,88,2505
1991,covtype1991,7,321,2812,108,592,203,234,170,582
1992,covtype1992,4,58,2803,228,450,223,230,143,631
1993,covtype1993,11,75,2793,313,360,234,218,115,674
1994,covtype1994,23,87,2764,270,270,246,196,67,726
1995,covtype1995,27,94,2695,120,120,250,188,48,828
1996,covtype1996,4,174,2980,525,2118,222,242,155,2227
1997,covtype1997,29,302,2654,153,1326,130,213,217,902
1998,covtype1998,20,60,2725,124,1357,231,195,88,1050
1999,covtype1999,24,331,2622,90,1425,155,202,182,1749
2000,covtype2000,6,29,2005,0,297,218,226,144,376
