id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm
557,covtype557,27,183,2624,60,1195,215,245,145
558,covtype558,5,107,2917,210,3413,229,234,139
559,covtype559,3,345,2644,85,509,214,235,159
560,covtype560,4,45,2645,134,467,221,230,145
561,covtype561,16,24,3024,297,4116,210,204,127
562,covtype562,14,40,2651,242,641,220,208,119
563,covtype563,7,231,2936,285,5773,210,246,174
564,covtype564,14,127,2813,60,2845,243,230,112
565,covtype565,19,344,2617,30,1307,178,206,165
566,covtype566,5,281,2952,212,4824,206,240,173
567,covtype567,17,286,2968,283,4735,171,237,206
568,covtype568,6,228,2992,458,4439,211,246,172
569,covtype569,9,124,2976,277,4173,235,234,129
570,covtype570,9,131,2796,0,2794,235,235,132
571,covtype571,9,311,2955,421,5660,196,234,177
572,covtype572,13,175,2917,30,3707,227,247,149
573,covtype573,20,72,2821,90,2889,238,198,82
574,covtype574,20,179,2794,124,2629,224,247,147
575,covtype575,4,266,2661,67,631,210,241,169
576,covtype576,17,119,2793,30,2810,247,222,97
577,covtype577,19,315,2976,319,4779,165,220,194
578,covtype578,21,115,2807,85,2876,251,214,81
579,covtype579,13,87,3109,446,3469,239,218,108
580,covtype580,7,53,3109,362,3774,224,224,134
581,covtype581,19,109,2792,67,2856,249,214,85
582,covtype582,16,121,2775,30,2799,246,225,103
583,covtype583,13,14,3113,376,3684,207,213,141
584,covtype584,9,341,2919,467,4830,202,228,164
585,covtype585,12,129,2757,0,2751,240,232,120
586,covtype586,14,41,2952,335,4604,221,208,119
587,covtype587,15,91,2764,42,2789,242,216,100
588,covtype588,19,109,2753,60,2771,248,216,88
589,covtype589,19,122,2744,30,2742,248,222,94
590,covtype590,18,138,2736,0,2714,244,231,109
591,covtype591,10,156,2954,301,4308,232,242,141
592,covtype592,23,138,2662,30,2173,248,225,93
593,covtype593,14,69,2988,228,4298,234,211,106
594,covtype594,14,72,2965,361,4509,235,212,105
595,covtype595,21,118,2663,30,2214,250,217,84
596,covtype596,10,64,2600,247,277,230,219,122
597,covtype597,16,71,2942,499,4656,236,208,99
598,covtype598,18,90,2718,30,2719,244,209,87
599,covtype599,19,168,2695,30,2608,231,244,135
600,covtype600,3,31,2669,342,696,219,233,151
601,covtype601,20,103,2753,108,2813,249,210,80
602,covtype602,18,101,2721,42,2730,247,213,88
603,covtype603,10,142,2686,0,2592,235,238,132
604,covtype604,5,119,2676,0,2483,228,235,141
605,covtype605,6,135,2610,272,323,230,237,141
606,covtype606,18,137,2706,60,2714,245,230,106
607,covtype607,24,323,2709,127,2125,153,208,191
608,covtype608,3,66,2676,391,883,222,233,147
609,covtype609,8,70,3201,331,2908,229,225,129
610,covtype610,7,120,2688,30,2644,232,235,136
611,covtype611,2,11,2685,30,2617,217,234,155
612,covtype612,6,347,2684,0,2630,208,230,160
613,covtype613,25,329,2714,127,2207,153,202,184
614,covtype614,5,38,2766,85,1813,220,228,144
615,covtype615,10,101,2695,0,2778,237,227,120
616,covtype616,6,35,2690,0,2751,219,227,144
617,covtype617,24,126,2795,153,3259,252,215,76
618,covtype618,27,332,2740,175,2239,146,194,181
619,covtype619,7,238,3009,446,5071,207,246,177
620,covtype620,19,84,2964,124,4607,243,204,83
621,covtype621,30,332,2783,255,2180,138,188,181
622,covtype622,9,56,2781,190,1987,226,222,130
623,covtype623,8,40,2775,134,1940,221,223,137
624,covtype624,3,39,2781,60,1871,220,232,149
625,covtype625,13,120,3149,150,3438,242,229,114
626,covtype626,5,345,3044,342,4119,209,231,160
627,covtype627,4,76,2919,228,4914,225,232,143
628,covtype628,11,52,2786,182,2005,226,216,123
629,covtype629,8,13,2780,124,1959,212,223,148
630,covtype630,9,350,2780,95,1936,203,224,160
631,covtype631,9,79,2872,0,4336,232,224,124
632,covtype632,2,27,2796,240,2071,218,234,153
633,covtype633,10,54,2790,180,2024,226,218,125
634,covtype634,11,107,2769,95,1663,238,227,119
635,covtype635,7,48,2719,361,1290,223,224,136
636,covtype636,23,357,2763,201,2728,177,192,147
637,covtype637,9,73,3011,659,4341,231,223,124
638,covtype638,13,65,2955,481,4590,232,214,112
639,covtype639,7,135,3149,67,3282,231,237,138
640,covtype640,9,112,2808,0,4034,235,231,127
641,covtype641,13,352,2811,228,2145,198,218,158
642,covtype642,5,60,3205,570,2797,224,229,140
643,covtype643,23,48,2892,150,4337,222,183,85
644,covtype644,14,293,2922,283,5205,179,236,197
645,covtype645,23,352,2828,424,2556,174,194,154
646,covtype646,7,327,2598,30,582,204,233,168
647,covtype647,10,348,2972,402,4565,201,223,161
648,covtype648,26,348,2834,430,2647,163,188,157
649,covtype649,14,42,2810,300,1666,222,209,120
650,covtype650,17,141,2684,30,1107,243,233,113
651,covtype651,9,39,2613,42,685,221,219,133
652,covtype652,2,234,2647,323,726,216,241,162
653,covtype653,9,95,2667,541,691,234,227,124
654,covtype654,8,305,2942,379,5232,198,236,177
655,covtype655,15,340,2971,85,4734,187,217,168
656,covtype656,5,308,2822,234,1758,205,237,171
657,covtype657,11,60,2661,30,1045,229,216,119
658,covtype658,10,338,2687,437,792,198,226,167
659,covtype659,8,85,3103,524,3805,232,227,128
660,covtype660,22,50,3034,531,4252,224,186,86
661,covtype661,19,28,2682,60,1110,209,194,115
662,covtype662,22,343,2876,532,2742,171,201,165
663,covtype663,6,358,2802,433,1718,210,228,156
664,covtype664,25,39,2958,351,4440,211,176,87
665,covtype665,16,20,2890,430,2954,208,205,131
666,covtype666,22,27,2702,120,1149,205,188,111
667,covtype667,23,29,2686,95,1082,205,184,106
668,covtype668,17,52,2727,0,1332,226,202,103
669,covtype669,17,36,2720,30,1308,217,201,114
670,covtype670,13,44,2733,30,1350,222,210,120
671,covtype671,15,349,2724,67,1302,191,213,160
672,covtype672,4,13,2619,42,819,215,231,152
673,covtype673,11,83,3195,366,2952,235,221,116
674,covtype674,6,106,3139,531,3599,231,232,135
675,covtype675,16,44,2929,591,2698,222,204,112
676,covtype676,22,293,2849,120,2115,154,229,213
677,covtype677,5,90,2733,60,1364,227,232,139
678,covtype678,20,333,2803,182,3721,170,210,177
679,covtype679,14,82,2871,228,2385,238,215,105
680,covtype680,13,99,2737,30,1406,241,221,108
681,covtype681,1,135,2730,60,1383,220,238,155
682,covtype682,13,332,2653,190,900,190,224,173
683,covtype683,13,21,2655,741,630,211,212,135
684,covtype684,13,332,2659,201,930,190,224,173
685,covtype685,32,92,2871,218,4173,249,174,28
686,covtype686,7,217,2988,446,5467,212,247,171
687,covtype687,29,316,2920,433,3511,133,202,203
688,covtype688,17,63,2718,242,1142,233,204,98
689,covtype689,8,66,2682,547,812,228,225,131
690,covtype690,6,324,2662,616,543,205,233,168
691,covtype691,14,49,3096,242,4180,225,208,114
692,covtype692,11,38,2975,633,3282,220,216,129
693,covtype693,12,93,2653,511,424,239,222,111
694,covtype694,26,314,2876,295,3746,142,210,203
695,covtype695,4,35,2969,531,2930,219,231,148
696,covtype696,10,119,2662,531,481,237,232,125
697,covtype697,7,108,2919,85,5022,232,232,133
698,covtype698,12,270,2738,30,1506,188,244,195
699,covtype699,23,27,2673,30,1113,204,183,106
700,covtype700,11,276,2696,120,1167,190,242,192
701,covtype701,14,56,2694,480,866,228,211,113
702,covtype702,17,56,3024,67,4397,229,203,101
703,covtype703,18,174,2986,234,4805,228,246,142
704,covtype704,5,332,2860,485,1964,209,234,163
705,covtype705,11,40,2690,495,800,221,215,127
706,covtype706,17,169,2987,390,4629,230,245,139
707,covtype707,17,96,2787,218,1767,245,214,93
708,covtype708,25,299,2934,418,3736,141,221,216
709,covtype709,7,304,2712,190,1146,201,237,175
710,covtype710,13,160,2954,390,3012,233,242,137
711,covtype711,7,68,2750,30,1676,227,226,133
712,covtype712,16,57,3044,108,4295,229,206,105
713,covtype713,10,52,2719,371,812,226,218,125
714,covtype714,7,76,2764,323,1437,229,227,131
715,covtype715,17,61,3034,212,4325,231,202,98
716,covtype716,14,230,2753,175,1398,197,252,190
717,covtype717,7,26,3109,30,3947,217,225,144
718,covtype718,13,100,2936,300,4687,242,221,107
719,covtype719,15,331,2875,277,2506,184,221,176
720,covtype720,20,273,2878,134,4085,164,241,215
721,covtype721,14,66,2856,371,2086,233,211,108
722,covtype722,7,211,2976,509,3599,215,247,168
723,covtype723,6,9,2747,150,1380,214,228,152
724,covtype724,8,47,2703,319,666,223,223,134
725,covtype725,20,99,3073,216,4133,248,209,80
726,covtype726,9,93,2932,124,4860,235,226,123
727,covtype727,24,323,2889,277,2605,152,208,191
728,covtype728,9,85,3146,192,3755,233,225,124
729,covtype729,9,64,2651,127,335,229,221,125
730,covtype730,12,170,2942,323,4552,229,245,147
731,covtype731,2,108,2534,247,234,221,237,151
732,covtype732,7,10,2774,306,1691,213,227,151
733,covtype733,9,43,2732,0,1566,222,220,132
734,covtype734,12,228,2916,67,4975,202,251,185
735,covtype735,18,118,2744,42,1531,248,221,95
736,covtype736,6,171,2711,108,845,224,243,153
737,covtype737,8,68,3021,201,4134,228,225,130
738,covtype738,12,87,3032,277,5328,238,219,109
739,covtype739,26,53,2904,30,4975,224,176,71
740,covtype740,6,122,2866,242,2335,230,235,138
741,covtype741,6,24,2539,120,446,217,226,146
742,covtype742,13,357,2895,60,4236,198,215,154
743,covtype743,10,146,2903,443,2766,234,239,135
744,covtype744,10,123,3086,319,3684,237,233,127
745,covtype745,5,45,3083,256,3776,221,229,143
746,covtype746,6,9,2924,255,3095,213,227,152
747,covtype747,15,56,2740,162,1442,229,207,107
748,covtype748,16,60,3109,319,3599,231,206,103
749,covtype749,4,104,2914,391,2989,226,234,143
750,covtype750,2,45,2686,0,616,220,234,150
751,covtype751,18,44,2564,67,680,221,199,106
752,covtype752,16,203,3010,484,5519,211,253,173
753,covtype753,6,111,2753,90,1897,230,234,137
754,covtype754,5,6,2719,67,1194,214,230,154
755,covtype755,1,45,2699,60,834,219,236,154
756,covtype756,5,82,2925,424,3066,227,231,138
757,covtype757,13,102,2821,242,2134,241,223,110
758,covtype758,11,101,2754,85,1588,239,225,115
759,covtype759,7,344,2674,234,626,206,229,162
760,covtype760,6,83,3178,306,3209,228,230,137
761,covtype761,13,76,2826,234,2174,236,216,109
762,covtype762,8,95,2725,0,1490,233,229,128
763,covtype763,20,97,2961,150,3636,248,206,77
764,covtype764,7,88,2939,342,3234,231,228,129
765,covtype765,10,181,2761,42,2117,223,247,156
766,covtype766,6,148,2764,175,1816,229,239,144
767,covtype767,22,322,2971,361,4671,160,213,190
768,covtype768,8,355,2992,67,4095,207,226,157
769,covtype769,7,80,2525,67,706,229,228,133
770,covtype770,4,60,2750,0,2154,223,231,144
771,covtype771,7,345,2742,30,1597,206,229,161
772,covtype772,7,15,2695,285,819,214,225,148
773,covtype773,10,346,2993,300,4663,201,225,162
774,covtype774,14,30,2931,391,3078,215,209,128
775,covtype775,2,188,2868,108,2616,219,240,157
776,covtype776,3,252,2976,212,5365,213,241,166
777,covtype777,12,67,2926,324,3055,232,217,116
778,covtype778,9,293,2853,42,2755,195,238,183
779,covtype779,11,126,2719,277,1092,239,233,123
780,covtype780,14,109,2624,127,911,244,223,105
781,covtype781,9,90,2985,295,4375,234,226,123
782,covtype782,10,77,2909,120,4759,233,221,119
783,covtype783,30,130,2911,108,5485,252,207,60
784,covtype784,14,357,2780,85,2335,197,213,153
785,covtype785,7,338,2854,0,5493,205,230,164
786,covtype786,5,315,2997,30,4248,206,236,168
787,covtype787,9,65,3152,120,2928,229,222,126
788,covtype788,10,76,2945,175,4542,233,220,118
789,covtype789,14,63,2821,30,2496,232,211,108
790,covtype790,4,166,3002,258,4690,223,241,153
791,covtype791,14,81,3030,85,4414,238,215,106
792,covtype792,13,125,3041,323,3971,242,230,115
793,covtype793,20,339,2878,30,5493,175,208,170
794,covtype794,12,51,2770,120,1528,226,214,120
795,covtype795,15,89,2733,582,1092,242,214,98
796,covtype796,15,62,3159,150,2881,231,209,106
797,covtype797,12,94,3123,342,3544,238,222,113
798,covtype798,14,69,2673,240,1084,234,211,106
799,covtype799,9,99,2787,30,1964,235,228,125
800,covtype800,7,86,2544,247,1020,230,229,132
801,covtype801,10,55,3162,190,2871,226,219,126
802,covtype802,24,151,2998,124,4140,242,231,105
803,covtype803,7,37,2972,90,4242,220,224,139
804,covtype804,5,113,2859,42,2881,230,234,138
805,covtype805,17,43,2851,255,2599,221,201,110
806,covtype806,11,48,2601,162,1243,224,216,124
807,covtype807,7,96,3025,234,4437,232,229,129
808,covtype808,15,325,2869,120,2898,181,222,180
809,covtype809,11,133,3067,242,3491,237,235,127
810,covtype810,3,248,2905,95,4859,214,241,165
811,covtype811,6,17,3001,323,3929,215,228,150
812,covtype812,12,72,2712,391,1351,233,217,115
813,covtype813,10,72,3050,124,3538,231,221,122
814,covtype814,10,37,2882,0,5639,220,219,133
815,covtype815,9,108,2962,150,3840,236,230,125
816,covtype816,9,357,2762,658,1529,207,225,156
817,covtype817,12,144,3041,60,3476,237,238,129
818,covtype818,11,132,2984,153,3967,238,234,124
819,covtype819,14,131,3090,124,3270,242,231,115
820,covtype820,16,356,3008,42,3719,192,209,153
821,covtype821,17,66,2900,42,5655,234,205,97
822,covtype822,21,234,3014,285,5432,180,253,205
823,covtype823,7,254,2898,30,4919,204,245,179
824,covtype824,3,114,2898,60,4948,224,236,147
825,covtype825,15,32,2834,247,1897,216,207,124
826,covtype826,5,96,2780,582,1616,228,233,139
827,covtype827,7,276,2896,30,4911,201,242,179
828,covtype828,3,352,2898,60,4941,214,233,158
829,covtype829,14,322,2838,85,2379,183,225,182
830,covtype830,11,91,2802,540,1699,237,223,115
831,covtype831,8,292,2891,0,4875,197,239,182
832,covtype832,3,342,2902,67,4963,213,235,159
833,covtype833,10,39,2853,350,2109,221,219,132
834,covtype834,15,194,3025,342,5307,217,251,164
835,covtype835,20,104,2960,150,3479,249,211,82
836,covtype836,15,113,2932,85,3432,245,223,104
837,covtype837,8,351,2896,30,4803,206,227,159
838,covtype838,8,353,2905,42,4979,206,226,158
839,covtype839,20,258,2921,108,5066,168,247,215
840,covtype840,15,335,3046,134,4530,185,218,172
841,covtype841,11,68,2752,418,1684,232,218,118
842,covtype842,10,87,2906,212,3070,236,223,118
843,covtype843,10,81,2756,420,1717,234,222,118
844,covtype844,14,63,2666,212,1176,232,211,109
845,covtype845,11,78,2654,272,1116,234,220,116
846,covtype846,40,354,2975,474,4118,126,141,132
847,covtype847,13,318,3131,618,5272,185,228,183
848,covtype848,16,321,2913,95,4784,178,223,184
849,covtype849,2,198,2908,30,4954,218,240,158
850,covtype850,4,266,2910,42,4983,210,241,169
851,covtype851,3,68,2770,330,1820,222,234,148
852,covtype852,11,113,2914,0,4889,239,229,119
853,covtype853,1,329,2905,30,4948,215,237,159
854,covtype854,11,280,2917,108,5037,191,241,190
855,covtype855,10,270,2924,134,5066,194,244,189
856,covtype856,21,236,2987,365,5302,178,253,207
857,covtype857,13,347,2999,150,4146,195,218,162
858,covtype858,12,290,2878,218,2525,187,238,191
859,covtype859,5,297,2915,108,4736,205,238,172
860,covtype860,11,310,2918,124,5031,191,233,182
861,covtype861,5,205,2925,175,5090,217,244,164
862,covtype862,7,8,2918,85,4731,212,226,152
863,covtype863,16,267,2931,242,5144,178,245,205
864,covtype864,6,351,2997,42,3827,210,230,159
865,covtype865,13,346,3037,418,3667,195,219,162
866,covtype866,15,75,2929,95,4696,237,212,103
867,covtype867,13,350,3174,700,5370,195,217,160
868,covtype868,2,79,3082,212,4669,222,234,148
869,covtype869,5,96,2841,295,2174,228,233,139
870,covtype870,6,294,2928,216,5075,204,239,174
871,covtype871,10,288,2939,268,5134,193,239,186
872,covtype872,12,356,3103,134,3071,201,219,155
873,covtype873,11,73,3096,192,3187,233,218,115
874,covtype874,8,59,3064,319,3362,227,223,130
875,covtype875,11,50,2917,30,4745,225,217,125
876,covtype876,9,295,2920,42,4833,195,238,182
877,covtype877,12,32,2935,162,4981,217,214,131
878,covtype878,11,38,3129,190,2802,220,216,129
879,covtype879,14,53,2924,0,4740,227,210,113
880,covtype880,16,302,2929,85,4858,172,230,198
881,covtype881,11,22,2936,201,5006,213,216,138
882,covtype882,14,273,3004,301,5754,181,243,201
883,covtype883,6,203,3168,700,5459,217,246,164
884,covtype884,12,110,3130,421,5271,240,227,115
885,covtype885,9,191,2775,134,2081,220,247,161
886,covtype886,11,81,2744,170,1702,235,219,114
887,covtype887,14,71,2698,30,1554,235,211,104
888,covtype888,11,68,2927,0,4735,232,218,118
889,covtype889,8,16,2941,216,5002,214,224,147
890,covtype890,9,350,2942,242,5032,203,224,160
891,covtype891,12,133,3112,210,5128,239,234,122
892,covtype892,6,114,2931,30,4701,232,233,135
893,covtype893,9,13,3038,376,4524,211,221,146
894,covtype894,16,344,2954,242,5024,185,213,165
895,covtype895,17,358,2959,361,5143,192,207,151
896,covtype896,15,66,2980,175,3896,233,209,104
897,covtype897,4,169,2749,30,1895,222,241,154
898,covtype898,13,282,2943,60,4841,184,241,196
899,covtype899,16,84,3156,458,5416,241,211,95
900,covtype900,22,95,3060,454,4272,249,201,69
901,covtype901,13,348,2976,300,5076,194,217,161
902,covtype902,15,79,2948,120,5493,239,211,99
903,covtype903,11,323,2851,170,2910,191,228,177
904,covtype904,4,325,2937,30,4774,210,235,163
905,covtype905,11,50,3104,150,5205,225,215,123
906,covtype906,5,75,2753,30,2030,226,231,140
907,covtype907,12,132,2666,42,1350,239,234,123
908,covtype908,8,26,2955,124,4592,216,222,142
909,covtype909,9,19,2953,67,4651,214,222,144
910,covtype910,13,44,3129,722,3606,222,211,121
911,covtype911,11,34,2996,400,5155,219,216,132
912,covtype912,18,125,2859,127,2738,247,225,100
913,covtype913,10,265,2979,242,4973,194,245,190
914,covtype914,9,86,2955,258,3580,234,225,122
915,covtype915,8,310,2948,60,4761,197,234,177
916,covtype916,7,84,3146,306,5464,231,227,129
917,covtype917,18,98,2683,67,1418,246,213,89
918,covtype918,12,346,3159,642,3833,196,220,163
919,covtype919,4,54,2952,85,4609,222,231,144
920,covtype920,9,328,2950,30,4729,198,230,171
921,covtype921,9,323,2953,60,4759,197,231,173
922,covtype922,9,164,2861,180,2863,228,243,147
923,covtype923,13,343,3165,649,3353,192,219,165
924,covtype924,5,27,2952,67,4607,218,228,147
925,covtype925,5,38,2954,30,4666,220,228,144
926,covtype926,4,280,2952,30,4726,208,240,170
927,covtype927,5,270,2957,60,4756,206,242,174
928,covtype928,3,255,2957,90,4786,213,241,166
929,covtype929,8,101,3188,547,3022,233,230,129
930,covtype930,8,27,2955,42,4604,217,223,142
931,covtype931,2,84,2951,0,4694,222,235,149
932,covtype932,8,98,3111,90,5369,234,228,126
933,covtype933,4,55,2952,30,4692,222,231,145
934,covtype934,1,270,2953,42,4722,216,238,160
935,covtype935,16,316,3121,127,5219,176,225,188
936,covtype936,19,54,2855,180,2635,227,196,94
937,covtype937,16,43,2746,60,1753,221,204,113
938,covtype938,11,109,3124,218,5498,240,227,116
939,covtype939,8,300,2963,201,4867,199,237,178
940,covtype940,8,338,3112,95,5346,202,228,165
941,covtype941,10,18,2926,242,3336,212,219,143
942,covtype942,8,114,2811,330,2345,235,232,129
943,covtype943,15,72,2656,182,1180,236,209,101
944,covtype944,20,117,3064,134,4812,250,218,87
945,covtype945,9,326,3014,30,4635,198,230,172
946,covtype946,12,317,2917,108,3522,188,230,181
947,covtype947,11,234,3031,295,5883,202,250,185
948,covtype948,13,313,3138,216,5347,186,230,184
949,covtype949,9,112,3098,272,4990,235,231,127
950,covtype950,10,349,3032,127,4635,202,224,160
951,covtype951,14,339,3032,95,4710,189,219,169
952,covtype952,16,72,2896,319,3294,236,208,98
953,covtype953,2,135,2846,0,3056,222,238,152
954,covtype954,18,39,2995,0,4472,218,198,109
955,covtype955,11,144,2795,258,2280,236,238,132
956,covtype956,10,141,2955,124,5251,236,237,131
957,covtype957,7,48,3132,324,5622,223,225,138
958,covtype958,12,202,3241,277,3571,214,251,169
959,covtype959,20,86,3057,42,4290,244,203,79
960,covtype960,10,95,2977,309,4830,236,225,120
961,covtype961,8,87,2976,210,4012,232,227,127
962,covtype962,9,45,2755,108,1740,223,220,131
963,covtype963,10,209,3160,295,5301,213,249,171
964,covtype964,9,45,2954,67,3925,223,220,132
965,covtype965,2,352,2780,30,2070,216,236,157
966,covtype966,4,90,2940,30,5370,226,233,143
967,covtype967,1,169,2943,60,5460,220,239,156
968,covtype968,21,290,3099,604,6120,156,232,214
