id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
1960,fctype1960,19,124,2354,150,1332,248,223,95,924
1961,fctype1961,20,123,2346,127,1359,249,221,90,895
1962,fctype1962,19,117,2338,108,1387,249,218,88,866
1963,fctype1963,20,113,2327,95,1415,250,215,85,837
1964,fctype1964,19,120,2315,85,1443,248,221,93,808
1965,fctype1965,18,130,2308,67,1471,246,227,102,779
1966,fctype1966,18,139,2300,60,1499,244,231,108,750
1967,fctype1967,19,138,2296,60,1528,245,230,105,721
1968,fctype1968,19,127,2287,42,1556,248,224,96,693
1969,fctype1969,15,117,2278,30,1584,244,225,106,664
1970,fctype1970,19,297,2280,30,1560,162,230,207,607
1971,fctype1971,20,309,2293,42,1530,162,223,199,579
1972,fctype1972,17,324,2298,60,1500,176,220,183,552
1973,fctype1973,19,319,2304,60,1470,168,219,190,524
1974,fctype1974,23,321,2312,67,1440,156,212,192,497
1975,fctype1975,28,325,2319,85,1410,140,198,191,470
1976,fctype1976,32,330,2329,90,1380,128,183,185,443
1977,fctype1977,32,344,2338,95,1350,142,174,160,417
1978,fctype1978,16,358,2326,150,1260,192,208,151,342
1979,fctype1979,17,300,2331,175,1230,171,231,200,319
1980,fctype1980,21,280,2339,201,1200,158,237,216,297
1981,fctype1981,24,277,2353,228,1170,150,237,223,277
1982,fctype1982,23,280,2367,256,1140,151,235,221,258
1983,fctype1983,23,282,2393,313,1080,152,235,220,228
1984,fctype1984,21,280,2406,342,1050,158,237,216,218
1985,fctype1985,18,280,2417,371,1020,168,239,210,212
1986,fctype1986,17,277,2426,400,990,172,241,208,210
1987,fctype1987,16,272,2435,430,960,175,243,206,212
1988,fctype1988,16,265,2442,418,930,177,245,206,218
1989,fctype1989,17,261,2451,408,900,175,247,209,228
1990,fctype1990,17,261,2460,400,870,177,247,208,242
1991,fctype1991,17,264,2468,384,840,175,246,209,258
1992,fctype1992,32,47,2311,85,450,212,155,56,579
1993,fctype1993,27,30,2301,67,420,200,171,93,607
1994,fctype1994,10,326,2304,42,450,195,229,173,1518
1995,fctype1995,9,319,2304,0,469,196,232,175,1565
1996,fctype1996,17,298,2311,30,446,172,232,200,1581
1997,fctype1997,21,290,2322,42,424,156,232,214,1598
1998,fctype1998,27,288,2334,67,404,135,226,226,1615
1999,fctype1999,32,286,2351,95,384,116,220,235,1632
2000,fctype2000,33,283,2370,124,366,112,220,238,1650
