id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
671,fctype671,26,89,2356,95,1001,248
672,fctype672,25,81,2341,85,1006,244
673,fctype673,22,70,2326,67,1012,237
674,fctype674,18,50,2317,60,1019,225
675,fctype675,17,44,2311,42,1026,222
676,fctype676,17,50,2304,30,1034,226
677,fctype677,12,339,2295,30,1053,195
678,fctype678,18,311,2300,42,1064,170
679,fctype679,23,301,2309,67,1075,150
680,fctype680,29,292,2322,95,1080,127
681,fctype681,27,290,2340,124,1080,135
682,fctype682,16,306,2351,153,1082,173
683,fctype683,9,13,2355,182,1084,211
684,fctype684,16,68,2350,212,1087,235
685,fctype685,22,84,2340,242,1090,245
686,fctype686,25,93,2326,240,1095,249
687,fctype687,23,92,2296,180,1106,249
688,fctype688,19,77,2283,150,1112,240
689,fctype689,17,56,2274,120,1114,229
690,fctype690,18,39,2268,90,1116,218
691,fctype691,19,35,2263,60,1120,215
692,fctype692,16,32,2258,30,1124,215
693,fctype693,12,328,2259,30,1136,192
694,fctype694,14,322,2260,60,1142,183
695,fctype695,25,302,2279,108,1128,142
696,fctype696,23,317,2304,162,1100,155
697,fctype697,21,332,2315,216,1075,165
698,fctype698,22,332,2321,242,1064,162
699,fctype699,23,327,2327,268,1053,156
700,fctype700,27,313,2335,295,1044,138
701,fctype701,29,305,2349,323,1034,129
702,fctype702,25,308,2362,351,1026,145
703,fctype703,22,314,2371,379,1019,158
704,fctype704,22,319,2380,408,1012,156
705,fctype705,22,333,2388,433,1006,163
706,fctype706,24,343,2390,450,1001,166
707,fctype707,26,333,2400,420,994,151
708,fctype708,26,330,2407,390,992,150
709,fctype709,23,339,2415,360,990,165
710,fctype710,14,21,2414,300,990,209
711,fctype711,11,34,2410,270,992,219
712,fctype712,11,59,2409,240,994,228
713,fctype713,12,72,2402,210,997,233
714,fctype714,10,82,2396,180,1001,234
715,fctype715,17,98,2392,150,1006,246
716,fctype716,25,103,2378,120,1012,252
717,fctype717,26,105,2362,90,1019,253
718,fctype718,25,106,2348,60,1026,252
719,fctype719,21,108,2336,30,1034,250
720,fctype720,10,101,2326,0,1044,237
721,fctype721,9,321,2326,0,1053,196
722,fctype722,19,316,2333,30,1064,166
723,fctype723,22,315,2340,42,1075,156
724,fctype724,25,308,2350,67,1087,143
725,fctype725,27,303,2363,95,1100,136
726,fctype726,24,303,2376,124,1114,146
727,fctype727,20,298,2386,153,1128,159
728,fctype728,19,287,2396,182,1142,163
729,fctype729,20,280,2406,212,1158,161
730,fctype730,23,280,2418,242,1167,152
731,fctype731,19,281,2442,301,1114,166
732,fctype732,14,278,2451,331,1087,181
733,fctype733,5,280,2459,361,1061,205
734,fctype734,5,105,2456,391,1034,228
735,fctype735,5,156,2453,421,1008,225
736,fctype736,8,220,2453,451,983,210
737,fctype737,10,219,2459,481,957,209
738,fctype738,10,185,2462,511,932,222
739,fctype739,12,169,2460,541,907,229
740,fctype740,15,153,2459,571,882,237
741,fctype741,16,141,2447,564,834,242
742,fctype742,16,158,2441,552,811,236
743,fctype743,19,175,2440,541,787,227
744,fctype744,19,170,2440,532,765,230
745,fctype745,18,167,2431,518,721,232
746,fctype746,19,176,2431,488,700,226
747,fctype747,19,174,2432,430,658,227
748,fctype748,19,156,2429,400,636,238
749,fctype749,19,145,2423,371,616,243
750,fctype750,20,142,2416,342,595,245
751,fctype751,21,148,2409,313,576,243
752,fctype752,20,148,2404,285,558,242
753,fctype753,19,147,2398,256,541,242
754,fctype754,19,153,2393,228,525,239
755,fctype755,20,161,2389,201,510,236
756,fctype756,21,166,2386,175,497,233
757,fctype757,22,170,2384,150,484,230
758,fctype758,21,160,2384,127,467,236
759,fctype759,18,353,3340,95,4460,187
760,fctype760,18,355,3341,67,4431,189
761,fctype761,15,352,3342,0,4345,193
762,fctype762,20,313,3344,0,4317,163
763,fctype763,23,304,3359,30,4288,149
764,fctype764,15,330,3367,60,4260,183
765,fctype765,13,350,3367,90,4231,196
766,fctype766,15,331,3369,120,4203,184
767,fctype767,14,344,3375,150,4174,190
768,fctype768,18,31,3374,175,4146,212
769,fctype769,28,52,3365,180,4117,221
770,fctype770,33,60,3348,150,4089,224
771,fctype771,32,62,3330,120,4061,228
772,fctype772,34,68,3314,90,4032,232
773,fctype773,37,74,3291,60,4004,235
774,fctype774,30,74,3270,30,3976,239
775,fctype775,16,56,3257,0,3947,229
776,fctype776,13,335,3256,30,3919,191
777,fctype777,19,345,3268,67,3863,180
778,fctype778,17,353,3269,95,3834,188
779,fctype779,16,351,3269,124,3806,190
780,fctype780,15,344,3271,150,3778,188
781,fctype781,15,346,3274,170,3750,189
782,fctype782,15,353,3276,190,3722,193
783,fctype783,16,342,3276,201,3694,185
784,fctype784,19,328,3281,212,3666,170
785,fctype785,21,328,3287,218,3638,164
786,fctype786,23,332,3293,228,3610,161
787,fctype787,26,326,3299,242,3582,146
788,fctype788,29,325,3310,247,3554,137
789,fctype789,29,334,3318,256,3526,141
790,fctype790,30,336,3325,268,3499,139
791,fctype791,31,338,3333,283,3471,138
792,fctype792,34,331,3339,295,3443,122
793,fctype793,35,328,3354,309,3415,115
794,fctype794,15,126,3115,390,2232,244
795,fctype795,12,137,3110,362,2208,238
796,fctype796,10,139,3107,335,2184,236
797,fctype797,11,132,3103,309,2160,238
798,fctype798,13,125,3098,283,2137,241
799,fctype799,14,117,3092,258,2113,243
800,fctype800,18,104,3085,234,2090,247
801,fctype801,24,93,3074,210,2067,249
802,fctype802,26,89,3059,180,2044,248
803,fctype803,33,87,3045,150,2021,247
804,fctype804,36,86,3019,120,1998,245
805,fctype805,21,80,3001,90,1976,243
806,fctype806,16,77,2997,60,1953,239
807,fctype807,17,82,2985,30,1931,241
808,fctype808,7,73,2978,0,1910,229
809,fctype809,4,306,2978,0,1888,208
810,fctype810,8,288,2982,30,1867,199
811,fctype811,7,296,2986,60,1846,200
812,fctype812,5,323,2989,85,1825,207
813,fctype813,4,354,2989,108,1804,212
814,fctype814,5,337,2989,134,1784,208
815,fctype815,7,333,2991,162,1764,205
816,fctype816,7,320,2992,190,1744,202
817,fctype817,13,287,2995,218,1725,182
818,fctype818,18,280,3006,247,1706,169
819,fctype819,19,278,3015,277,1687,165
820,fctype820,24,277,3027,306,1668,147
821,fctype821,28,277,3042,335,1650,134
822,fctype822,25,281,3059,365,1632,142
823,fctype823,18,293,3070,395,1615,166
824,fctype824,17,301,3077,424,1598,170
825,fctype825,18,302,3086,454,1581,166
826,fctype826,17,307,3094,484,1565,171
827,fctype827,18,299,3106,510,1533,167
828,fctype828,28,287,3117,484,1518,132
829,fctype829,36,285,3137,457,1504,99
830,fctype830,38,289,3161,430,1489,91
831,fctype831,32,300,3183,402,1476,115
832,fctype832,26,316,3194,376,1463,144
833,fctype833,23,324,3202,350,1449,156
834,fctype834,22,324,3208,324,1436,159
835,fctype835,23,322,3216,300,1423,156
836,fctype836,23,326,3224,277,1410,159
837,fctype837,22,327,3230,255,1398,161
838,fctype838,20,324,3237,228,1387,167
839,fctype839,15,329,3242,201,1376,183
840,fctype840,14,341,3245,175,1366,191
841,fctype841,16,358,3248,150,1357,194
842,fctype842,26,27,3237,85,1332,200
843,fctype843,26,32,3230,60,1324,204
844,fctype844,24,32,3221,30,1318,207
845,fctype845,19,33,3214,0,1312,213
846,fctype846,11,338,3207,0,1307,196
847,fctype847,25,282,3217,30,1302,145
848,fctype848,31,272,3235,60,1299,126
849,fctype849,33,268,3253,85,1296,118
850,fctype850,30,269,3275,108,1293,130
851,fctype851,22,272,3288,134,1291,157
852,fctype852,15,279,3299,162,1290,179
853,fctype853,6,301,3303,190,1290,204
854,fctype854,3,355,3303,218,1290,215
855,fctype855,3,51,3303,247,1290,221
856,fctype856,3,74,3300,277,1290,224
857,fctype857,5,93,3299,306,1291,228
858,fctype858,7,104,3295,335,1293,232
859,fctype859,8,112,3292,365,1296,235
860,fctype860,10,110,3287,395,1299,238
861,fctype861,11,101,3282,424,1291,239
862,fctype862,12,94,3276,454,1261,238
863,fctype863,11,94,3270,484,1231,237
864,fctype864,11,96,3264,514,1201,237
865,fctype865,14,97,3258,541,1172,242
866,fctype866,23,93,3250,532,1142,249
867,fctype867,21,91,3233,524,1112,247
868,fctype868,11,88,3226,518,1082,237
869,fctype869,10,86,3221,514,1052,235
870,fctype870,13,85,3216,511,1022,238
871,fctype871,13,87,3207,510,992,239
872,fctype872,12,91,3202,511,962,238
873,fctype873,17,91,3195,514,932,244
874,fctype874,21,90,3183,518,902,247
875,fctype875,23,91,3171,524,872,248
876,fctype876,30,92,3157,532,842,250
877,fctype877,35,92,3136,541,812,248
878,fctype878,37,93,3114,552,782,248
879,fctype879,38,92,3091,564,752,247
880,fctype880,37,92,3067,577,722,247
881,fctype881,31,92,3044,591,693,250
882,fctype882,25,96,3030,601,663,250
883,fctype883,21,99,3016,603,633,249
884,fctype884,14,105,3007,577,603,243
885,fctype885,26,92,3002,547,573,250
886,fctype886,32,86,2982,518,543,246
887,fctype887,23,86,2967,488,514,246
888,fctype888,24,92,2954,459,484,249
889,fctype889,23,93,2940,430,454,249
890,fctype890,21,92,2928,400,424,247
891,fctype891,19,89,2917,371,395,245
892,fctype892,17,88,2907,342,365,243
893,fctype893,16,93,2899,313,335,243
894,fctype894,16,101,2890,285,306,245
895,fctype895,15,111,2882,256,277,245
896,fctype896,16,120,2875,228,247,246
897,fctype897,18,125,2867,201,218,247
898,fctype898,19,127,2859,175,190,248
899,fctype899,20,130,2850,150,162,248
900,fctype900,20,134,2842,127,134,247
901,fctype901,19,136,2834,108,108,246
902,fctype902,9,112,3019,268,962,235
903,fctype903,10,108,3014,242,992,238
904,fctype904,13,107,3009,216,1022,242
905,fctype905,18,107,3001,190,1052,248
906,fctype906,23,107,2990,162,1082,252
907,fctype907,25,107,2977,134,1112,253
908,fctype908,23,108,2963,108,1142,252
909,fctype909,18,107,2952,85,1172,247
910,fctype910,11,106,2944,67,1201,239
911,fctype911,4,120,2941,60,1231,226
912,fctype912,1,135,2941,42,1261,221
913,fctype913,2,98,2940,30,1291,222
914,fctype914,3,105,2939,0,1321,224
915,fctype915,3,225,2935,67,1441,215
916,fctype916,2,236,2936,85,1471,216
917,fctype917,2,278,2937,90,1501,214
918,fctype918,2,323,2938,95,1531,213
919,fctype919,4,349,2939,108,1561,213
920,fctype920,5,345,2939,108,1591,211
921,fctype921,5,331,2940,95,1621,208
922,fctype922,4,320,2942,90,1651,209
923,fctype923,2,352,2943,95,1681,216
924,fctype924,4,83,2942,108,1711,225
925,fctype925,4,84,2938,127,1741,226
926,fctype926,3,45,2937,150,1771,220
927,fctype927,5,358,2936,175,1801,211
928,fctype928,11,335,2937,201,1831,196
929,fctype929,15,331,2941,228,1861,184
930,fctype930,16,339,2945,255,1891,184
931,fctype931,16,353,2947,247,1921,190
932,fctype932,16,17,2946,240,1981,205
933,fctype933,16,35,2942,240,2011,217
934,fctype934,13,44,2936,242,2041,222
935,fctype935,5,30,2932,247,2071,218
936,fctype936,5,240,2932,256,2101,210
937,fctype937,14,225,2936,268,2131,200
938,fctype938,18,217,2943,283,2161,198
939,fctype939,18,209,2949,300,2191,204
940,fctype940,14,201,2953,306,2221,213
941,fctype941,10,161,2955,295,2250,230
942,fctype942,14,122,2950,283,2279,242
943,fctype943,15,111,2942,268,2296,245
944,fctype944,16,101,2934,256,2305,245
945,fctype945,17,95,2925,247,2315,245
946,fctype946,17,94,2915,242,2325,244
947,fctype947,15,96,2907,228,2335,243
948,fctype948,15,99,2900,212,2346,243
949,fctype949,18,114,2883,175,2368,248
950,fctype950,9,118,2859,95,2403,237
951,fctype951,5,120,2857,67,2416,229
952,fctype952,3,106,2855,42,2429,226
953,fctype953,3,39,2854,30,2442,220
954,fctype954,8,347,2853,0,2455,206
955,fctype955,14,332,2855,0,2469,187
956,fctype956,18,331,2860,30,2482,174
957,fctype957,20,336,2865,60,2496,171
958,fctype958,20,345,2869,85,2509,176
959,fctype959,20,350,2870,108,2522,180
960,fctype960,20,346,2872,127,2536,177
961,fctype961,21,343,2876,150,2549,172
962,fctype962,23,341,2879,170,2563,165
963,fctype963,26,338,2884,192,2577,156
964,fctype964,28,336,2890,212,2591,148
965,fctype965,29,332,2897,234,2605,141
966,fctype966,30,324,2906,247,2620,132
967,fctype967,32,318,2918,256,2635,123
968,fctype968,32,319,2930,268,2650,122
969,fctype969,32,321,2942,283,2665,123
970,fctype970,31,320,2954,295,2681,126
971,fctype971,30,318,2966,309,2697,129
972,fctype972,28,320,2978,324,2713,137
973,fctype973,24,328,2987,342,2729,154
974,fctype974,20,346,2993,361,2746,178
975,fctype975,19,21,2993,371,2763,205
976,fctype976,24,47,2986,379,2774,220
977,fctype977,28,54,2973,390,2785,223
978,fctype978,28,51,2959,402,2797,221
979,fctype979,24,39,2947,384,2809,213
980,fctype980,21,355,2937,270,2858,182
981,fctype981,17,351,2939,240,2871,188
982,fctype982,13,355,2941,210,2885,198
983,fctype983,11,12,2941,180,2898,209
984,fctype984,11,22,2938,150,2911,213
985,fctype985,9,19,2936,120,2925,214
986,fctype986,7,22,2934,90,2938,216
987,fctype987,5,23,2933,60,2952,217
988,fctype988,5,11,2932,30,2967,215
989,fctype989,5,342,2932,0,2981,210
990,fctype990,8,295,2933,30,2995,198
991,fctype991,11,285,2940,60,3010,188
992,fctype992,10,288,2946,90,3025,192
993,fctype993,8,286,2950,120,3041,197
994,fctype994,8,283,2954,150,3054,199
995,fctype995,7,280,2958,180,3024,201
996,fctype996,7,278,2961,210,2995,201
997,fctype997,8,277,2965,240,2965,199
998,fctype998,8,281,2969,270,2936,199
999,fctype999,10,284,2973,300,2906,193
1000,fctype1000,12,281,2979,330,2877,187
1001,fctype1001,12,277,2986,360,2848,188
1002,fctype1002,12,273,2992,390,2818,188
1003,fctype1003,12,271,2999,420,2789,188
1004,fctype1004,10,271,3005,450,2760,195
1005,fctype1005,7,282,3009,480,2730,201
1006,fctype1006,5,304,3012,510,2701,205
1007,fctype1007,4,337,3014,540,2672,212
1008,fctype1008,3,38,3013,570,2642,219
1009,fctype1009,3,66,3012,592,2613,222
1010,fctype1010,1,45,3010,566,2584,219
1011,fctype1011,1,45,3011,541,2554,219
1012,fctype1012,3,72,3010,516,2525,223
1013,fctype1013,4,69,3009,492,2496,224
1014,fctype1014,5,81,3007,469,2467,226
1015,fctype1015,5,98,3004,446,2438,228
1016,fctype1016,6,111,3001,424,2408,230
1017,fctype1017,8,118,2998,404,2379,234
1018,fctype1018,11,118,2994,379,2350,239
1019,fctype1019,15,114,2988,351,2321,244
1020,fctype1020,18,110,2980,323,2292,248
1021,fctype1021,20,108,2969,295,2263,250
1022,fctype1022,20,108,2958,268,2234,249
1023,fctype1023,17,107,2948,242,2205,247
1024,fctype1024,16,103,2940,216,2176,245
1025,fctype1025,7,33,2422,270,918,219
1026,fctype1026,9,70,2418,300,942,230
1027,fctype1027,9,87,2413,330,966,234
1028,fctype1028,10,94,2409,360,990,236
1029,fctype1029,9,77,2399,420,1040,232
1030,fctype1030,8,58,2396,450,1065,226
1031,fctype1031,6,21,2393,430,1091,216
1032,fctype1032,5,342,2394,402,1116,209
1033,fctype1033,6,331,2395,376,1142,205
1034,fctype1034,7,329,2396,350,1168,204
1035,fctype1035,3,352,2397,324,1195,214
1036,fctype1036,3,81,2398,300,1221,223
1037,fctype1037,8,106,2395,277,1248,233
1038,fctype1038,14,111,2390,255,1275,243
1039,fctype1039,17,116,2381,234,1301,247
1040,fctype1040,18,120,2372,212,1328,248
1041,fctype1041,19,121,2363,192,1356,248
1042,fctype1042,20,125,2354,175,1383,249
1043,fctype1043,21,141,2345,162,1410,246
1044,fctype1044,24,158,2339,150,1438,237
1045,fctype1045,28,164,2335,134,1465,233
1046,fctype1046,31,161,2330,124,1493,233
1047,fctype1047,31,153,2322,120,1521,239
1048,fctype1048,30,145,2313,90,1549,245
1049,fctype1049,29,141,2303,60,1577,248
1050,fctype1050,28,137,2292,30,1605,249
1051,fctype1051,23,140,2280,0,1590,247
1052,fctype1052,13,350,2281,0,1470,196
1053,fctype1053,21,348,2285,30,1440,175
1054,fctype1054,27,342,2288,30,1410,155
1055,fctype1055,28,341,2299,42,1350,150
1056,fctype1056,24,333,2304,67,1320,158
1057,fctype1057,16,309,2311,95,1290,173
1058,fctype1058,20,272,2320,124,1260,165
1059,fctype1059,25,265,2335,153,1230,149
1060,fctype1060,24,263,2350,182,1200,155
1061,fctype1061,20,259,2360,212,1170,169
1062,fctype1062,17,256,2368,242,1140,179
1063,fctype1063,15,267,2375,272,1110,180
1064,fctype1064,18,287,2384,301,1080,168
1065,fctype1065,21,294,2394,331,1050,155
1066,fctype1066,23,277,2418,391,990,152
1067,fctype1067,18,269,2441,451,930,169
1068,fctype1068,17,273,2451,466,900,172
1069,fctype1069,15,281,2460,450,871,176
1070,fctype1070,15,290,2468,433,841,176
1071,fctype1071,9,305,2475,417,811,195
1072,fctype1072,9,264,2275,0,331,197
1073,fctype1073,7,323,2271,0,390,201
1074,fctype1074,18,314,2281,30,420,168
1075,fctype1075,21,324,2288,42,450,162
1076,fctype1076,19,329,2296,67,480,170
1077,fctype1077,13,343,2300,0,488,192
1078,fctype1078,23,313,2306,30,469,151
1079,fctype1079,34,295,2335,90,433,106
1080,fctype1080,35,296,2357,120,417,104
1081,fctype1081,32,301,2372,150,402,118
1082,fctype1082,30,304,2387,180,390,125
1083,fctype1083,29,304,2400,210,379,126
1084,fctype1084,28,299,2414,240,371,130
1085,fctype1085,28,283,2444,277,361,131
1086,fctype1086,28,275,2461,247,360,135
1087,fctype1087,21,263,2477,218,360,163
1088,fctype1088,7,225,2482,190,361,211
1089,fctype1089,8,118,2480,162,365,234
1090,fctype1090,12,102,2475,134,371,240
1091,fctype1091,16,99,2469,108,379,244
1092,fctype1092,16,102,2458,85,390,245
1093,fctype1093,14,110,2451,60,402,243
1094,fctype1094,13,116,2444,30,417,242
1095,fctype1095,6,129,2439,0,430,230
1096,fctype1096,7,285,2440,30,443,202
1097,fctype1097,16,348,2445,120,484,189
1098,fctype1098,15,331,2448,150,499,183
1099,fctype1099,16,299,2451,170,503,174
1100,fctype1100,18,283,2463,192,495,167
1101,fctype1101,18,287,2473,212,488,168
1102,fctype1102,18,294,2483,234,484,167
1103,fctype1103,14,302,2490,255,481,179
1104,fctype1104,11,306,2495,277,480,190
1105,fctype1105,7,350,2500,324,480,208
1106,fctype1106,9,347,2501,309,474,204
1107,fctype1107,12,350,2501,283,466,198
1108,fctype1108,15,338,2502,256,459,186
1109,fctype1109,17,325,2507,228,454,177
1110,fctype1110,13,345,2514,201,451,193
1111,fctype1111,10,38,2511,150,450,220
1112,fctype1112,13,65,2504,124,450,232
1113,fctype1113,14,73,2498,95,450,236
1114,fctype1114,15,76,2490,67,451,237
1115,fctype1115,18,76,2483,42,454,239
1116,fctype1116,22,79,2472,30,459,243
1117,fctype1117,8,16,2449,30,474,214
1118,fctype1118,16,317,2455,42,485,176
1119,fctype1119,19,321,2462,67,497,167
1120,fctype1120,19,332,2469,85,510,171
1121,fctype1121,19,340,2474,108,525,175
1122,fctype1122,19,339,2477,120,541,175
1123,fctype1123,17,347,2481,90,558,185
1124,fctype1124,9,20,2473,0,616,214
1125,fctype1125,9,322,2475,30,636,198
1126,fctype1126,10,326,2478,60,658,195
1127,fctype1127,10,337,2480,90,679,197
1128,fctype1128,8,358,2481,120,700,208
1129,fctype1129,6,353,2479,150,721,210
1130,fctype1130,6,61,2480,210,765,225
1131,fctype1131,8,88,2475,240,787,233
1132,fctype1132,13,96,2470,270,811,240
1133,fctype1133,18,96,2462,277,834,246
1134,fctype1134,20,97,2452,255,858,248
1135,fctype1135,21,102,2441,234,882,250
1136,fctype1136,22,107,2429,212,907,251
1137,fctype1137,24,107,2418,190,932,252
1138,fctype1138,25,105,2404,162,957,252
1139,fctype1139,26,106,2390,134,962,253
1140,fctype1140,26,111,2376,108,964,254
1141,fctype1141,26,117,2363,85,967,254
1142,fctype1142,25,115,2351,67,972,253
1143,fctype1143,23,107,2339,60,977,252
1144,fctype1144,18,100,2328,42,983,246
1145,fctype1145,12,94,2322,30,990,239
1146,fctype1146,11,83,2316,30,997,235
1147,fctype1147,13,25,2301,0,1015,213
1148,fctype1148,17,340,2300,30,1025,183
1149,fctype1149,22,320,2307,60,1036,158
1150,fctype1150,26,311,2316,85,1048,142
1151,fctype1151,28,301,2329,108,1050,132
1152,fctype1152,26,295,2344,134,1050,140
