id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
633,product-633,133,175,9,163,76,75,26,30
634,product-634,155,220,171,101,129,137,63,64
635,product-635,203,293,18,105,104,178,127,86
636,product-636,122,128,160,36,130,44,232,187
637,product-637,138,145,137,82,49,77,262,41
638,product-638,149,153,179,150,150,132,72,14
639,product-639,34,46,123,176,82,80,286,25
640,product-640,133,191,26,210,64,138,96,135
641,product-641,50,133,40,107,195,95,80,125
642,product-642,165,252,194,116,133,204,196,175
643,product-643,41,47,164,182,230,80,64,84
644,product-644,44,70,72,108,119,268,141,167
645,product-645,69,121,94,69,62,148,92,42
646,product-646,175,267,72,206,163,26,71,157
647,product-647,140,238,72,136,99,189,48,173
648,product-648,163,188,170,85,239,8,174,141
649,product-649,74,89,120,89,146,195,45,240
650,product-650,34,43,195,182,93,43,51,181
651,product-651,188,195,190,165,179,157,102,24
652,product-652,48,52,178,116,121,70,213,57
653,product-653,176,216,137,59,96,66,60,194
654,product-654,78,114,16,189,10,258,77,192
655,product-655,122,202,149,103,99,60,200,219
656,product-656,74,88,25,127,155,33,43,185
657,product-657,83,167,186,125,96,146,197,86
658,product-658,135,155,32,44,132,128,141,80
659,product-659,206,208,123,114,209,111,147,153
660,product-660,166,197,110,164,14,201,73,150
661,product-661,236,299,82,57,29,101,138,95
662,product-662,170,250,88,151,85,102,172,51
663,product-663,151,182,81,167,114,103,84,68
664,product-664,204,217,105,254,210,185,28,123
665,product-665,190,235,187,91,62,91,210,204
666,product-666,191,289,168,84,117,91,87,187
667,product-667,152,181,126,171,139,136,41,80
668,product-668,235,239,114,184,230,76,114,195
669,product-669,177,240,122,75,25,185,81,189
670,product-670,24,38,198,32,27,154,168,65
671,product-671,186,189,34,25,155,222,182,98
672,product-672,140,226,65,107,60,120,179,47
673,product-673,220,225,144,145,90,87,146,77
674,product-674,84,134,229,7,78,114,109,58
675,product-675,115,138,149,187,40,120,17,128
676,product-676,125,149,69,216,178,184,34,146
677,product-677,44,86,138,111,50,97,128,190
678,product-678,64,158,39,211,169,104,225,166
679,product-679,255,342,130,78,182,195,186,97
680,product-680,143,201,35,127,64,62,139,124
681,product-681,39,90,131,89,108,10,187,34
682,product-682,143,154,52,5,35,129,159,53
683,product-683,203,287,49,166,77,73,161,174
684,product-684,175,245,177,148,60,24,117,202
685,product-685,68,93,198,51,150,11,155,160
686,product-686,242,336,149,107,112,158,69,201
687,product-687,51,126,114,120,180,29,75,182
688,product-688,145,240,54,165,233,130,188,68
689,product-689,191,199,169,53,147,154,77,35
690,product-690,76,100,157,99,77,155,66,115
691,product-691,22,73,125,33,47,111,203,46
692,product-692,35,110,81,80,55,188,150,55
693,product-693,115,125,211,64,100,66,157,182
694,product-694,150,186,164,178,29,167,50,177
695,product-695,108,175,21,173,179,140,136,231
696,product-696,57,143,97,253,73,166,60,149
697,product-697,160,232,144,59,152,50,179,52
698,product-698,22,64,47,220,139,90,184,93
699,product-699,177,258,159,154,53,94,121,24
700,product-700,84,154,128,176,125,175,200,128
701,product-701,184,229,102,173,99,181,76,151
702,product-702,122,211,210,196,152,105,215,56
703,product-703,56,135,112,163,159,240,174,49
704,product-704,57,90,121,154,50,26,46,43
705,product-705,167,184,200,103,170,232,173,114
706,product-706,173,180,261,214,253,193,123,101
707,product-707,153,249,34,63,28,160,154,130
708,product-708,143,193,186,197,226,95,235,85
709,product-709,175,181,197,66,112,124,75,113
710,product-710,217,235,87,171,75,77,30,188
711,product-711,60,85,142,182,157,81,112,147
712,product-712,156,161,78,60,88,205,146,61
713,product-713,97,184,146,89,95,169,201,209
714,product-714,189,191,27,123,54,187,109,46
715,product-715,133,211,120,127,48,99,151,157
716,product-716,170,214,157,187,82,71,101,11
717,product-717,92,163,74,209,123,60,94,147
718,product-718,185,198,79,188,68,23,61,214
719,product-719,158,246,63,120,149,68,247,74
720,product-720,53,70,197,30,110,38,102,85
721,product-721,90,114,70,205,84,39,234,28
722,product-722,121,124,199,68,230,23,98,43
723,product-723,44,56,53,219,159,103,133,134
724,product-724,150,194,116,68,91,170,162,148
725,product-725,117,161,205,136,233,145,79,105
726,product-726,202,259,34,87,130,115,158,49
727,product-727,116,206,201,191,171,92,230,177
728,product-728,16,107,152,103,78,87,91,116
729,product-729,133,173,69,28,37,136,75,68
730,product-730,153,180,96,94,209,62,134,91
731,product-731,199,213,129,161,124,80,224,285
732,product-732,73,161,155,102,117,63,45,65
733,product-733,126,155,161,67,205,167,159,149
734,product-734,63,152,121,163,193,91,103,117
735,product-735,209,217,214,23,188,179,109,86
736,product-736,108,141,130,33,242,126,217,116
737,product-737,225,320,166,243,196,49,233,106
738,product-738,140,162,21,71,170,151,98,79
739,product-739,67,107,55,181,140,119,91,75
740,product-740,38,102,71,160,29,139,188,139
741,product-741,70,142,119,111,85,25,182,141
742,product-742,194,232,138,100,42,122,154,100
743,product-743,61,147,128,201,200,227,213,168
744,product-744,61,139,124,21,139,31,115,110
745,product-745,166,181,131,63,93,76,28,143
746,product-746,31,49,48,147,183,150,104,9
747,product-747,91,148,237,79,275,67,120,193
748,product-748,62,145,25,163,132,156,74,149
749,product-749,173,201,68,106,90,37,78,189
750,product-750,150,176,101,144,56,203,187,20
751,product-751,68,120,230,106,71,147,142,63
752,product-752,114,154,23,94,209,177,41,177
753,product-753,110,153,33,28,61,201,22,256
754,product-754,164,195,146,135,172,153,46,54
755,product-755,264,339,150,107,208,38,153,71
756,product-756,162,191,213,89,57,111,165,110
757,product-757,83,169,74,171,195,37,229,215
758,product-758,72,88,195,86,160,165,74,119
759,product-759,210,276,7,87,137,158,185,171
760,product-760,209,242,47,145,131,130,49,192
761,product-761,75,126,125,64,107,231,189,46
762,product-762,173,217,43,225,201,208,126,38
763,product-763,115,117,66,72,108,222,177,134
764,product-764,194,275,141,132,91,181,137,187
765,product-765,122,138,36,92,112,224,162,87
766,product-766,198,226,24,63,42,90,158,40
767,product-767,52,94,103,222,96,99,195,179
768,product-768,160,238,119,133,86,192,29,113
769,product-769,59,144,183,120,23,132,132,151
770,product-770,23,61,156,128,33,148,199,130
771,product-771,226,323,196,35,183,130,142,58
772,product-772,94,112,189,212,41,70,172,176
773,product-773,240,310,136,152,213,86,158,213
774,product-774,65,112,103,121,25,76,54,169
775,product-775,17,60,49,229,138,75,28,64
776,product-776,174,206,136,149,68,45,69,85
777,product-777,141,141,19,122,148,105,132,158
778,product-778,178,199,178,203,157,138,112,108
779,product-779,240,264,151,133,24,146,59,94
780,product-780,145,196,104,157,178,249,131,45
781,product-781,147,233,186,234,94,46,183,145
782,product-782,193,203,37,163,213,54,273,96
783,product-783,45,91,160,90,135,25,206,111
784,product-784,198,256,83,29,81,109,135,37
785,product-785,4,55,215,166,76,66,118,62
786,product-786,102,145,187,9,152,31,126,81
787,product-787,195,237,67,27,146,68,147,30
788,product-788,36,80,13,232,79,195,146,72
789,product-789,56,121,256,150,153,207,76,125
790,product-790,224,245,122,116,21,107,114,48
791,product-791,157,190,28,137,273,138,119,162
792,product-792,106,141,52,180,244,101,88,104
793,product-793,23,97,247,18,91,99,134,23
794,product-794,164,243,206,96,158,38,209,109
795,product-795,218,263,135,123,186,73,138,144
796,product-796,198,209,102,175,191,96,210,143
797,product-797,37,110,3,157,145,60,54,5
798,product-798,128,188,98,48,59,98,40,15
799,product-799,90,129,93,169,172,32,273,119
800,product-800,10,103,202,97,78,161,212,187
801,product-801,71,110,57,109,124,135,185,48
802,product-802,111,113,182,53,110,203,19,31
803,product-803,15,90,188,57,64,78,188,128
804,product-804,108,152,248,131,22,76,124,13
805,product-805,52,118,164,41,20,246,21,28
806,product-806,20,69,238,173,110,67,53,161
807,product-807,123,201,84,162,143,155,177,87
808,product-808,168,193,123,75,196,53,69,17
809,product-809,146,157,225,172,51,81,155,110
810,product-810,126,200,60,84,163,127,173,158
811,product-811,132,167,59,80,110,193,38,52
812,product-812,98,173,209,52,122,145,24,172
813,product-813,66,151,92,24,202,132,186,58
814,product-814,40,57,141,106,175,168,134,184
815,product-815,174,244,87,160,141,141,91,119
816,product-816,206,234,117,90,172,109,186,206
817,product-817,133,172,63,111,212,108,39,125
818,product-818,153,242,169,191,167,124,164,62
819,product-819,115,129,142,190,169,210,195,162
820,product-820,218,296,165,178,102,214,139,235
821,product-821,190,222,186,124,139,64,24,137
822,product-822,76,115,113,99,113,231,45,204
823,product-823,108,174,153,81,48,153,92,104
824,product-824,115,154,227,167,94,152,173,44
825,product-825,31,56,213,188,116,137,94,125
826,product-826,74,126,106,118,176,43,139,111
827,product-827,103,121,93,173,143,68,117,52
828,product-828,172,199,134,213,7,90,107,73
829,product-829,28,96,35,51,89,219,204,78
830,product-830,187,238,139,32,39,26,195,103
831,product-831,130,218,150,127,141,86,222,181
832,product-832,20,59,233,160,78,28,161,19
833,product-833,69,78,155,147,19,98,170,144
834,product-834,220,281,110,154,181,94,179,224
835,product-835,22,59,185,172,69,140,13,99
836,product-836,192,254,167,146,47,139,89,55
837,product-837,168,177,148,43,99,66,115,228
838,product-838,192,220,36,69,128,204,162,150
839,product-839,120,151,56,104,33,198,106,65
840,product-840,280,366,138,67,113,107,110,103
841,product-841,7,56,172,226,208,35,81,91
842,product-842,89,153,53,159,213,146,81,217
843,product-843,103,118,121,50,51,154,44,162
844,product-844,120,169,130,62,198,181,152,186
845,product-845,127,192,167,93,37,197,107,68
846,product-846,131,206,54,48,148,116,260,94
847,product-847,94,183,196,55,166,70,137,127
848,product-848,237,316,141,146,106,168,80,65
849,product-849,167,230,176,169,147,101,52,48
850,product-850,83,139,221,128,108,226,139,65
851,product-851,64,107,55,87,27,234,218,243
852,product-852,39,109,158,127,131,26,110,160
853,product-853,93,122,111,111,141,58,72,138
854,product-854,191,219,93,134,41,236,91,61
855,product-855,119,172,215,89,110,155,38,37
856,product-856,104,187,29,187,61,98,80,195
857,product-857,100,117,119,134,116,241,87,113
858,product-858,22,81,237,185,186,146,19,123
859,product-859,100,186,168,155,154,56,156,60
860,product-860,117,146,36,154,260,97,109,138
861,product-861,9,28,126,14,44,120,46,139
862,product-862,170,231,109,20,179,104,28,126
863,product-863,109,125,125,134,126,187,89,208
864,product-864,234,240,151,93,160,39,33,149
865,product-865,90,162,176,180,132,18,141,49
866,product-866,187,273,4,78,50,134,161,42
867,product-867,259,265,194,71,161,170,147,151
868,product-868,118,119,60,188,31,77,103,143
869,product-869,239,240,100,186,104,226,92,78
870,product-870,89,161,163,94,168,122,58,181
871,product-871,216,294,5,64,100,26,137,142
872,product-872,103,134,282,155,184,162,50,131
873,product-873,241,338,45,185,207,190,63,141
874,product-874,198,278,235,174,215,18,93,18
875,product-875,39,49,46,90,88,107,180,173
876,product-876,57,81,52,146,34,208,138,31
877,product-877,82,135,227,7,50,94,152,178
878,product-878,65,92,149,69,122,143,135,128
879,product-879,78,122,125,208,108,39,158,123
880,product-880,23,79,55,193,207,40,197,90
881,product-881,24,67,188,38,59,117,124,216
882,product-882,163,207,178,64,45,160,144,43
883,product-883,41,124,127,110,145,131,194,191
884,product-884,164,218,74,227,100,138,105,118
885,product-885,148,169,22,100,28,99,120,147
886,product-886,199,259,158,260,145,88,131,77
887,product-887,152,208,33,71,159,133,60,16
888,product-888,70,166,117,56,112,219,117,178
889,product-889,212,299,47,140,162,39,170,115
890,product-890,59,63,39,202,189,98,95,196
891,product-891,69,124,170,176,179,235,174,219
892,product-892,6,33,127,136,33,108,77,151
893,product-893,58,90,132,152,182,98,200,82
894,product-894,90,116,117,114,228,79,174,109
895,product-895,99,182,194,70,253,27,141,114
896,product-896,221,307,191,60,83,36,90,22
897,product-897,119,137,219,123,93,177,64,235
898,product-898,59,96,171,137,112,213,140,55
899,product-899,46,46,184,197,121,178,166,174
900,product-900,192,275,98,69,9,177,95,154
901,product-901,103,197,12,126,80,44,180,174
902,product-902,95,140,198,67,23,60,194,250
903,product-903,156,232,140,82,126,167,108,125
904,product-904,241,317,173,166,115,176,101,153
905,product-905,98,160,142,232,180,169,92,92
906,product-906,120,187,195,208,146,49,117,84
907,product-907,187,218,158,165,80,124,124,72
908,product-908,71,135,94,208,111,221,91,187
909,product-909,156,243,168,179,208,139,182,78
910,product-910,162,238,202,166,98,240,222,256
911,product-911,205,266,2,58,181,123,75,119
912,product-912,197,228,86,122,195,49,218,180
913,product-913,227,279,142,73,200,212,48,135
914,product-914,274,353,39,238,43,200,203,155
915,product-915,221,296,131,80,128,133,61,130
916,product-916,197,201,217,180,118,167,58,67
917,product-917,91,134,146,87,69,144,155,45
918,product-918,121,167,79,91,257,27,42,122
919,product-919,55,65,218,140,84,48,183,172
920,product-920,135,158,215,175,107,136,92,199
921,product-921,81,141,130,35,191,15,162,29
922,product-922,146,180,111,34,65,171,165,99
923,product-923,196,279,134,118,97,139,136,176
924,product-924,64,115,200,154,120,121,133,77
925,product-925,84,113,185,68,52,105,203,85
926,product-926,162,250,131,172,103,236,184,98
927,product-927,11,72,181,165,75,130,167,199
928,product-928,81,165,120,163,188,109,218,183
929,product-929,218,259,55,173,6,187,27,114
930,product-930,94,138,121,10,83,201,37,236
931,product-931,54,84,190,49,68,89,115,139
932,product-932,89,138,224,143,79,191,193,56
933,product-933,185,236,252,43,38,183,234,9
934,product-934,69,92,172,141,117,133,163,74
935,product-935,160,211,98,204,227,37,179,73
936,product-936,152,159,181,94,90,229,192,49
937,product-937,198,199,91,181,52,45,151,216
938,product-938,119,141,26,111,43,168,115,167
939,product-939,115,190,203,139,177,137,152,164
940,product-940,112,209,110,133,62,46,85,185
941,product-941,213,276,150,104,15,107,129,54
942,product-942,183,274,149,46,78,104,63,97
943,product-943,137,209,190,179,86,252,166,170
944,product-944,152,238,196,216,189,176,99,203
945,product-945,176,224,107,95,205,190,26,77
946,product-946,160,174,89,39,49,97,130,130
947,product-947,103,133,169,28,144,125,113,187
948,product-948,106,196,268,135,165,238,96,268
949,product-949,95,96,89,113,143,103,95,219
950,product-950,60,125,6,51,198,184,134,166
951,product-951,88,146,140,118,44,244,26,5
952,product-952,158,247,68,98,212,151,55,32
953,product-953,119,148,214,121,145,175,183,60
954,product-954,195,244,75,65,158,232,34,116
955,product-955,63,74,184,66,171,164,92,214
956,product-956,88,118,198,215,140,193,175,244
957,product-957,111,137,6,64,95,191,126,82
958,product-958,203,269,145,172,45,46,55,34
959,product-959,58,119,47,17,192,203,8,221
960,product-960,154,217,188,44,119,198,18,92
961,product-961,132,213,67,73,183,221,77,206
962,product-962,203,270,73,44,176,216,186,61
963,product-963,233,241,68,163,67,140,54,80
964,product-964,110,140,216,185,159,142,146,55
965,product-965,193,203,126,159,208,252,118,202
966,product-966,171,226,90,3,199,156,151,76
967,product-967,163,240,194,180,180,94,251,184
968,product-968,135,171,109,223,38,69,173,148
969,product-969,241,257,47,48,130,189,235,157
970,product-970,189,226,214,72,106,153,176,164
971,product-971,140,144,117,224,194,63,67,162
972,product-972,158,210,90,186,195,243,199,128
973,product-973,41,56,201,79,171,54,266,283
974,product-974,131,219,190,180,150,119,58,156
975,product-975,219,231,133,42,119,206,186,145
976,product-976,173,175,107,174,108,145,43,74
977,product-977,113,146,132,202,146,209,150,79
978,product-978,34,99,29,138,58,140,157,172
979,product-979,36,99,9,89,138,66,119,130
980,product-980,129,195,212,22,105,117,156,122
981,product-981,153,195,207,222,35,194,208,138
982,product-982,191,284,206,58,36,151,157,238
983,product-983,49,62,79,17,47,93,111,81
984,product-984,22,62,163,186,45,119,73,55
985,product-985,167,199,103,212,158,254,193,95
986,product-986,126,139,78,207,166,68,17,180
987,product-987,177,230,67,69,48,194,193,80
988,product-988,56,147,138,96,253,94,243,153
989,product-989,155,247,256,171,102,204,108,199
990,product-990,177,224,211,164,61,66,116,178
991,product-991,133,203,66,78,177,118,80,54
992,product-992,197,212,112,63,206,145,166,54
993,product-993,95,132,235,188,181,30,113,23
994,product-994,66,68,207,178,180,179,105,29
995,product-995,78,90,203,178,139,94,250,177
996,product-996,118,140,77,18,181,17,128,111
997,product-997,15,57,3,126,66,162,255,83
998,product-998,28,63,125,160,104,68,72,74
999,product-999,38,82,125,67,180,95,94,42
1000,product-1000,58,100,149,51,234,146,136,26
1001,product-1001,48,61,199,73,63,152,244,236
